ranking_risco_meta,id_municipio,id_municipio_nome,sigla_uf,alunos,historico_2023,meta_2024,taxa_prevista_2024,gap_previsto,alerta_nao_atingir,taxa_observada_2024,gap_observado,nao_atingiu_observado,probabilidade_media_risco
377,3134202,Ituiutaba,MG,894,62.27906,65.79,75.22952486840695,-9.439524868406949,False,63.87024608501118,1.9197539149888243,True,0.2477047513159305
378,3105608,Barbacena,MG,860,64.56111,62.71,77.33029179072078,-14.620291790720778,False,83.83720930232558,-21.127209302325575,False,0.2266970820927921
379,3556206,Valinhos,SP,829,50.729996,55.55,57.39464554342314,-1.844645543423141,False,48.49215922798552,7.05784077201448,True,0.4260535445657685
380,1504703,Moju,PA,769,32.11,39.09,39.799327304891904,-0.7093273048919002,False,34.20026007802341,4.889739921976592,True,0.6020067269510809
381,2311801,Russas,CE,763,92.93001,80.0,93.47402383106744,-13.474023831067441,False,94.4954128440367,-14.495412844036693,False,0.0652597616893254
382,2101707,Barreirinhas,MA,762,50.35,55.229996,59.109018982292895,-3.879022982292895,False,78.60892388451444,-23.37892788451444,False,0.408909810177071
383,2302602,Camocim,CE,745,94.5,80.0,94.89005832313315,-14.890058323133147,False,94.09395973154362,-14.09395973154362,False,0.0510994167686685
384,2305506,Iguatu,CE,741,56.55,60.44,62.10114853762823,-1.661148537628229,False,63.42780026990553,-2.9878002699055344,False,0.3789885146237177
385,3162500,São João del Rei,MG,708,60.93102,59.67,72.90293056427578,-13.232930564275776,False,77.40112994350282,-17.731129943502822,False,0.2709706943572422
386,2301901,Barbalha,CE,705,85.38,80.0,86.45297735935591,-6.452977359355913,False,87.94326241134752,-7.9432624113475185,False,0.1354702264064409
387,2110005,Santa Luzia,MA,694,54.430004,58.670002,58.73612113793929,-0.06611913793929602,False,59.51008645533141,-0.8400844553314144,False,0.4126387886206071
388,2304103,Crateús,CE,674,97.10796,80.0,95.71836733786618,-15.718367337866184,False,97.18100890207715,-17.181008902077153,False,0.0428163266213381
389,3101607,Alfenas,MG,653,55.588696,62.519997,73.59059681446976,-11.070599814469766,False,73.04747320061256,-10.527476200612561,False,0.2640940318553023
390,2112506,Tutóia,MA,637,37.64,44.16,49.10263428211615,-4.942634282116153,False,57.927786499215074,-13.767786499215077,False,0.5089736571788385
391,2706307,Palmeira dos Índios,AL,624,31.488207,39.15,45.9619188899278,-6.811918889927803,False,39.1025641025641,0.04743589743589638,True,0.540380811100722
392,3527306,Louveira,SP,624,54.63,58.84,59.4384845331738,-0.5984845331737958,False,58.01282051282052,0.8271794871794853,True,0.405615154668262
393,1500305,Afuá,PA,615,30.810001,37.86,38.65483596664786,-0.7948359666478595,False,39.02439024390244,-1.1643902439024387,False,0.6134516403335214
394,3526803,Lençóis Paulista,SP,607,61.31,64.4,66.33529640868096,-1.935296408680955,False,63.59143327841845,0.8085667215815562,True,0.3366470359131904
395,4203808,Canoinhas,SC,571,75.83333,74.87,74.97426660881123,-0.10426660881122984,False,78.10858143607706,-3.2385814360770553,False,0.2502573339118876
396,5007208,Rio Brilhante,MS,569,40.18,46.43,55.12433577923219,-8.69433577923219,False,52.72407732864674,-6.294077328646743,False,0.4487566422076781
397,3506102,Bebedouro,SP,567,48.69,53.82,56.14821691367076,-2.328216913670758,False,55.379188712522044,-1.5591887125220438,False,0.4385178308632924
398,3305000,São João da Barra,RJ,554,52.12,56.73,57.095942393762144,-0.3659423937621469,False,59.205776173285194,-2.4757761732851975,False,0.4290405760623785
399,2103604,Coroatá,MA,553,41.49,47.59,50.201851754199225,-2.611851754199222,False,55.87703435804702,-8.287034358047016,False,0.4979814824580078
400,3136306,João Pinheiro,MG,545,67.102554,63.390003,77.87502242737474,-14.485019427374745,False,74.12844036697248,-10.738437366972484,False,0.2212497757262525
401,5218508,Quirinópolis,GO,544,66.97,69.08,74.66555871108444,-5.585558711084445,False,80.14705882352942,-11.067058823529422,False,0.2533444128891555
402,3135050,Jaíba,MG,536,46.668022,48.75,65.76243429964312,-17.012434299643118,False,60.07462686567165,-11.324626865671647,False,0.342375657003569
403,3512803,Cosmópolis,SP,529,52.95,57.43,58.71513519064504,-1.2851351906450432,False,59.54631379962193,-2.1163137996219277,False,0.4128486480935496
404,2313302,Tauá,CE,527,87.18,80.0,86.87260309015947,-6.872603090159473,False,92.0303605313093,-12.030360531309299,False,0.1312739690984052
405,2203909,Floriano,PI,526,49.16,54.22,55.90639480897719,-1.686394808977191,False,53.61216730038023,0.6078326996197703,True,0.4409360519102281
406,2307601,Limoeiro do Norte,CE,524,87.84,80.0,86.73470588753842,-6.734705887538425,False,89.69465648854961,-9.694656488549612,False,0.1326529411246158
407,2609907,Ouricuri,PE,510,36.16,42.82,52.03053319957915,-9.210533199579153,False,31.372549019607842,11.447450980392158,True,0.4796946680042084
408,3203908,Nova Venécia,ES,505,83.28973,80.0,83.77040747449882,-3.7704074744988247,False,83.56435643564356,-3.5643564356435604,False,0.1622959252550116
409,2930105,Senhor do Bonfim,BA,487,19.93,27.01,29.053463943240487,-2.0434639432404857,False,24.02464065708419,2.9853593429158103,True,0.7094653605675951
410,3501905,Amparo,SP,481,57.092743,56.97,61.31790160894547,-4.34790160894547,False,62.57796257796257,-5.607962577962574,False,0.3868209839105453
411,3505906,Batatais,SP,475,64.963326,64.07,66.05108053773175,-1.9810805377317564,False,58.94736842105262,5.12263157894737,True,0.3394891946226824
412,5003256,Costa Rica,MS,451,38.85,45.24,51.87947211474896,-6.639472114748955,False,54.767184035476724,-9.527184035476722,False,0.4812052788525104
413,2313609,Ubajara,CE,451,96.98,80.0,95.52853297973296,-15.528532979732958,False,95.1219512195122,-15.121951219512198,False,0.0447146702026703
414,3203056,Jaguaré,ES,432,72.19,73.41,77.44569655382902,-4.035696553829027,False,80.78703703703704,-7.3770370370370415,False,0.2255430344617097
415,4114203,Mandaguari,PR,410,85.06,80.0,83.05999488536492,-3.0599948853649153,False,81.70731707317073,-1.707317073170728,False,0.1694000511463509
416,3525102,Jardinópolis,SP,402,58.3,61.9,63.5491854816596,-1.6491854816596003,False,45.77114427860697,16.12885572139303,True,0.364508145183404
417,2601904,Bezerros,PE,401,51.47,56.18,57.16304590556731,-0.9830459055673089,False,56.60847880299252,-0.4284788029925224,False,0.4283695409443269
418,3536703,Pederneiras,SP,400,36.42,43.06,47.16530893150312,-4.105308931503117,False,46.5,-3.4399999999999977,False,0.5283469106849688
419,5209101,Goiatuba,GO,397,68.19,70.09,71.88571198423752,-1.7957119842375135,False,77.58186397984886,-7.491863979848858,False,0.2811428801576249
420,3201605,Conceição da Barra,ES,396,73.81565,74.67,78.64644755247433,-3.976447552474326,False,67.92929292929293,6.740707070707074,True,0.2135355244752567
421,2924405,Pilão Arcado,BA,391,23.899998,31.119999,32.50650631045306,-1.3865073104530623,False,22.50639386189258,8.61360513810742,True,0.6749349368954692
422,5103205,Colíder,MT,383,49.25,54.3,59.24086516404133,-4.940865164041334,False,64.22976501305483,-9.929765013054833,False,0.4075913483595866
423,5101407,Aripuanã,MT,383,60.16,63.44,66.00559733234644,-2.5655973323464423,False,62.66318537859008,0.776814621409919,True,0.3399440266765355
424,3168002,Taiobeiras,MG,380,66.42695,70.99,79.58796640668268,-8.597966406682687,False,85.78947368421052,-14.799473684210525,False,0.204120335933173
425,2605103,Custódia,PE,366,82.05,80.0,81.3862792737378,-1.3862792737377987,False,84.69945355191257,-4.699453551912569,False,0.1861372072626219
426,2300309,Acopiara,CE,365,62.630005,65.49,66.34989836395467,-0.8598983639546702,False,64.38356164383562,1.1064383561643751,True,0.3365010163604534
427,3533502,Novo Horizonte,SP,357,61.56,64.6,66.70046560160146,-2.1004656016014707,False,75.35014005602241,-10.750140056022417,False,0.3329953439839853
428,3202306,Guaçuí,ES,344,74.04,74.96,78.40117044619419,-3.4411704461941923,False,76.74418604651163,-1.7841860465116355,False,0.2159882955380581
429,3202454,Ibatiba,ES,342,80.52,80.0,81.45416689173935,-1.454166891739348,False,82.16374269005848,-2.163742690058484,False,0.1854583310826066
430,1500701,Anajás,PA,339,26.81,34.01,38.32197390703594,-4.3119739070359415,False,34.21828908554572,-0.20828908554572223,False,0.6167802609296407
431,3539509,Pitangueiras,SP,339,62.899998,65.71,67.03828814109094,-1.328288141090951,False,67.2566371681416,-1.5466371681416007,False,0.3296171185890906
432,3512209,Conchal,SP,337,53.98,58.29,58.45860599123763,-0.16860599123763365,False,55.48961424332344,2.8003857566765618,True,0.4154139400876236
433,2306900,Jaguaribe,CE,335,85.97,80.0,86.46648593808209,-6.466485938082087,False,89.25373134328358,-9.253731343283576,False,0.1353351406191791
434,2309409,Novo Oriente,CE,334,98.72,80.0,96.50990777289311,-16.509907772893115,False,100.0,-20.0,False,0.0349009222710687
435,2102002,Bom Jardim,MA,332,94.147865,80.0,81.49397305329002,-1.49397305329002,False,68.67469879518072,11.325301204819283,True,0.1850602694670997
436,2902104,Araci,BA,331,20.27,27.370003,29.25643548042778,-1.8864324804277786,False,24.47129909365558,2.8987039063444193,True,0.7074356451957222
437,3500709,Agudos,SP,330,57.23,61.01,62.3464441773846,-1.3364441773845996,False,65.15151515151516,-4.141515151515158,False,0.376535558226154
438,3162955,São José da Lapa,MG,328,62.41,65.31,76.91872219735716,-11.608722197357153,False,75.3048780487805,-9.994878048780492,False,0.2308127780264284
439,3158953,Santana do Paraíso,MG,328,69.78,71.41,77.88483222524603,-6.474832225246033,False,70.1219512195122,1.2880487804877987,True,0.2211516777475397
440,5001904,Bataguassu,MS,321,37.66,44.18,51.11028472601878,-6.930284726018783,False,52.64797507788161,-8.467975077881611,False,0.4888971527398121
441,2301208,Aracoiaba,CE,317,87.25,80.0,86.56469631923504,-6.56469631923504,False,90.85173501577289,-10.851735015772888,False,0.1343530368076495
442,3204054,Pedro Canário,ES,313,69.10432,70.99,77.4143057926802,-6.424305792680201,False,81.78913738019169,-10.799137380191695,False,0.225856942073198
443,1702208,Araguatins,TO,312,35.15,41.9,53.530774663054345,-11.630774663054346,False,50.641025641025635,-8.741025641025637,False,0.4646922533694565
444,3157203,Santa Bárbara,MG,311,69.91,71.52,77.77875806949264,-6.258758069492643,False,66.55948553054662,4.960514469453372,True,0.2222124193050736
445,3160702,Santos Dumont,MG,306,56.951107,59.950005,67.00191887775819,-7.051913877758189,False,72.54901960784314,-12.599014607843138,False,0.3299808112224182
446,4208500,Ituporanga,SC,298,69.38127,66.76,71.09826103277356,-4.338261032773559,False,72.48322147651007,-5.723221476510062,False,0.2890173896722644
447,2614600,Tabira,PE,298,72.93,74.03,74.49322353381635,-0.46322353381634684,False,69.12751677852349,4.9024832214765155,True,0.2550677646618364
448,2602209,Bom Jardim,PE,297,60.94,64.09,66.22371487224967,-2.1337148722496693,False,69.36026936026936,-5.270269360269353,False,0.3377628512775033
449,1505700,Ponta de Pedras,PA,296,39.28324,45.11,47.11753475611481,-2.007534756114808,False,58.445945945945944,-13.335945945945944,False,0.5288246524388518
450,3303856,Paty do Alferes,RJ,292,66.48,68.68,68.77084270514275,-0.09084270514274806,False,75.34246575342466,-6.662465753424655,False,0.3122915729485724
451,3152006,Pompéu,MG,292,69.223495,67.62,78.98573241696553,-11.365732416965528,False,66.43835616438356,1.1816438356164412,True,0.2101426758303446
452,2312007,Santana do Acaraú,CE,287,99.18,80.0,97.286393299631,-17.286393299631,False,98.25783972125436,-18.257839721254356,False,0.0271360670036902
453,2102101,Brejo,MA,272,50.31,55.2,58.84941331734458,-3.6494133173445746,False,58.08823529411765,-2.8882352941176492,False,0.4115058668265542
454,2106755,Miranda do Norte,MA,270,55.15,59.27,64.58352576380098,-5.313525763800975,False,51.11111111111111,8.158888888888896,True,0.3541647423619902
455,2308906,Morrinhos,CE,269,98.9,80.0,95.5053834716554,-15.505383471655406,False,97.76951672862454,-17.769516728624538,False,0.0449461652834459
456,3109402,Buritizeiro,MG,268,37.7,44.21,63.989133421371356,-19.779133421371355,False,62.68656716417911,-18.47656716417911,False,0.3601086657862864
457,5210109,Ipameri,GO,266,64.1,66.71,69.21493830157128,-2.5049383015712863,False,74.06015037593986,-7.350150375939862,False,0.3078506169842872
458,3511607,Cesário Lange,SP,264,55.7,59.73,60.952674571861145,-1.2226745718611483,False,51.13636363636363,8.593636363636364,True,0.3904732542813885
459,1501204,Baião,PA,261,27.52,34.71,39.08803321265127,-4.3780332126512675,False,39.08045977011494,-4.370459770114941,False,0.6091196678734873
460,2614857,Tamandaré,PE,258,44.9,50.56,52.2786884795283,-1.7186884795282964,False,56.58914728682171,-6.029147286821704,False,0.477213115204717
461,5211206,Itapuranga,GO,258,81.61,80.0,83.44248352854675,-3.442483528546745,False,85.65891472868216,-5.658914728682163,False,0.1655751647145326
462,2310308,Parambu,CE,256,83.15,80.0,84.89388393697637,-4.893883936976366,False,88.28125,-8.28125,False,0.1510611606302363
463,2313104,Tabuleiro do Norte,CE,253,88.99,80.0,88.16602190071883,-8.166021900718832,False,84.18972332015811,-4.189723320158109,False,0.1183397809928117
464,2311108,Porteiras,CE,252,93.46,80.0,94.65621522870558,-14.656215228705577,False,92.06349206349206,-12.063492063492063,False,0.0534378477129442
465,2102200,Buriti,MA,251,44.96,50.62,50.99554286186599,-0.37554286186599484,False,29.08366533864542,21.536334661354577,True,0.49004457138134
466,2111805,Sítio Novo,MA,250,42.39,48.38,53.00455543523337,-4.624555435233368,False,54.0,-5.619999999999997,False,0.4699544456476663
467,3514106,Dois Córregos,SP,249,61.44,64.5,66.9382381887226,-2.4382381887225932,False,57.42971887550201,7.070281124497988,True,0.330617618112774
468,3501301,Álvares Machado,SP,247,53.91,58.23,60.99008482549885,-2.7600848254988506,False,72.46963562753037,-14.239635627530369,False,0.3900991517450115
469,3144003,Mutum,MG,245,73.66408,64.53,77.50054127527928,-12.970541275279274,False,80.0,-15.469999999999999,False,0.2249945872472071
470,3134905,Jacutinga,MG,244,59.84,63.18,76.8522074344498,-13.672207434449795,False,79.50819672131148,-16.32819672131148,False,0.231477925655502
471,2904902,Cachoeira,BA,242,24.85,32.07,33.14202931995578,-1.0720293199557815,False,33.057851239669425,-0.9878512396694248,False,0.6685797068004422
472,2703106,Igaci,AL,242,29.74,36.85,38.14576734367067,-1.2957673436706685,False,23.55371900826446,13.296280991735543,True,0.6185423265632932
473,2706448,Paripueira,AL,232,53.42,57.82,59.26616619466147,-1.4461661946614726,False,35.775862068965516,22.044137931034484,True,0.4073383380533852
474,3101102,Aimorés,MG,232,58.25586,53.9,67.39055332441549,-13.490553324415494,False,62.93103448275862,-9.03103448275862,False,0.326094466755845
475,5002902,Cassilândia,MS,230,37.72,44.229996,48.26165771305704,-4.031661713057041,False,54.78260869565217,-10.552612695652172,False,0.5173834228694296
476,2805604,Porto da Folha,SE,228,25.461843,30.739998,35.621860469672626,-4.881862469672626,False,17.5438596491228,13.196138350877199,True,0.6437813953032737
477,2303402,Carnaubal,CE,226,87.03,80.0,87.24926563244055,-7.249265632440554,False,84.070796460177,-4.070796460176993,False,0.1275073436755944
478,4206702,Herval d'Oeste,SC,225,53.413513,57.65,60.91228155041883,-3.262281550418834,False,62.66666666666667,-5.016666666666673,False,0.3908771844958117
479,2313807,Uruburetama,CE,224,81.36,80.0,82.45392246006584,-2.45392246006584,False,82.14285714285714,-2.142857142857139,False,0.1754607753993415
480,3534609,Osvaldo Cruz,SP,223,58.32,61.92,63.0846199168783,-1.1646199168783014,False,59.19282511210763,2.7271748878923745,True,0.3691538008312169
481,2605400,Feira Nova,PE,219,85.66,80.0,81.08257590942159,-1.0825759094215925,False,83.56164383561644,-3.5616438356164366,False,0.189174240905784
482,4210605,Massaranduba,SC,218,72.18574,72.41,72.68535266280539,-0.27535266280538906,False,76.60550458715596,-4.195504587155966,False,0.2731464733719461
483,5101902,Brasnorte,MT,217,51.92,56.56,58.54253253458095,-1.9825325345809475,False,69.12442396313364,-12.564423963133635,False,0.4145746746541905
484,4127205,Terra Boa,PR,217,85.98,80.0,81.36581023478392,-1.3658102347839218,False,89.40092165898618,-9.400921658986178,False,0.1863418976521608
485,2414209,Tibau do Sul,RN,216,17.6,24.51,37.53095792619199,-13.020957926191986,False,25.46296296296296,-0.9529629629629568,False,0.6246904207380801
486,3535804,Paranapanema,SP,212,49.329998,54.37,55.62209324690739,-1.2520932469073927,False,43.39622641509434,10.973773584905658,True,0.4437790675309261
487,3520103,Igarapava,SP,209,47.11,52.47,54.73763341205466,-2.267633412054664,False,55.980861244019145,-3.5108612440191465,False,0.4526236658794533
488,3132701,Itambacuri,MG,209,53.512154,56.29,68.0734180144974,-11.783418014497407,False,57.89473684210527,-1.6047368421052681,False,0.319265819855026
489,2702355,Craíbas,AL,206,45.7,51.26,57.26995829837678,-6.00995829837678,False,67.96116504854369,-16.701165048543693,False,0.4273004170162321
490,2108454,Peritoró,MA,206,57.3,61.07,64.95058912301648,-3.8805891230164846,False,69.90291262135922,-8.83291262135922,False,0.350494108769835
491,3117504,Conceição do Mato Dentro,MG,206,59.153595,62.26,73.72895969894499,-11.468959698944992,False,80.58252427184466,-18.322524271844664,False,0.2627104030105502
492,3537404,Pereira Barreto,SP,205,66.13,68.39,68.77812379331475,-0.38812379331474745,False,83.90243902439025,-15.512439024390247,False,0.3122187620668525
493,2313955,Varjota,CE,205,99.57,80.0,95.215863999014,-15.215863999014005,False,98.04878048780488,-18.048780487804876,False,0.0478413600098598
494,3129509,Ibiá,MG,204,52.52,57.07,68.67853001197757,-11.608530011977571,False,77.94117647058823,-20.87117647058823,False,0.3132146998802243
495,4105904,Colorado,PR,204,84.01,80.0,81.7633083435233,-1.7633083435233061,False,78.43137254901961,1.5686274509803866,True,0.182366916564767
496,2614006,Serrita,PE,201,53.720005,58.07,60.18049917789286,-2.110499177892862,False,60.19900497512438,-2.1290049751243814,False,0.3981950082210713
497,2313906,Uruoca,CE,200,95.51,80.0,94.907829628527,-14.907829628526997,False,99.0,-19.0,False,0.0509217037147301
498,3529203,Martinópolis,SP,193,53.03,57.49,59.767319077972736,-2.2773190779727344,False,63.212435233160626,-5.722435233160624,False,0.4023268092202726
499,3202207,Fundão,ES,191,61.33,64.41,65.55936887441337,-1.1493688744133692,False,62.82722513089005,1.5827748691099472,True,0.3444063112558664
500,3131158,Ipaba,MG,190,62.959995,65.76,78.13010245705136,-12.37010245705136,False,79.47368421052632,-13.71368421052631,False,0.2186989754294863
501,3501152,Alumínio,SP,189,48.559998,53.709995,56.82624826027147,-3.1162532602714705,False,53.96825396825397,-0.2582589682539691,False,0.4317375173972853
502,3118809,Coração de Jesus,MG,188,76.5158,67.95,79.0142950844499,-11.064295084449896,False,79.25531914893617,-11.305319148936164,False,0.2098570491555011
503,2702108,Colônia Leopoldina,AL,184,84.66,80.0,88.0731900229531,-8.0731900229531,False,73.36956521739131,6.630434782608688,True,0.1192680997704689
504,3535606,Paraibuna,SP,183,63.5,66.21,67.03828814109094,-0.8282881410909511,False,58.46994535519126,7.740054644808737,True,0.3296171185890906
505,2603108,Cachoeirinha,PE,179,56.69,60.56,61.33275452068311,-0.7727545206831081,False,63.687150837988824,-3.1271508379888218,False,0.3866724547931688
506,1600204,Calçoene,AP,178,35.21854,41.81,53.99358340268299,-12.183583402682984,False,39.32584269662921,2.484157303370793,True,0.4600641659731701
507,3162401,São João da Ponte,MG,177,65.62,67.96,79.22621511547418,-11.266215115474182,False,63.2768361581921,4.683163841807897,True,0.2077378488452583
508,2306504,Itapiúna,CE,174,96.14,80.0,95.81441635886846,-15.814416358868456,False,92.52873563218392,-12.528735632183924,False,0.0418558364113155
509,1502855,Curuá,PA,172,37.54,44.07,49.78003443512405,-5.710034435124051,False,42.44186046511627,1.6281395348837293,True,0.5021996556487596
510,2706505,Passo de Camaragibe,AL,172,42.03,48.06,51.62668210130323,-3.566682101303229,False,32.558139534883715,15.501860465116287,True,0.4837331789869676
511,3135803,Jequitinhonha,MG,172,59.15489,49.76,70.05973122841766,-20.299731228417663,False,61.627906976744185,-11.867906976744187,False,0.2994026877158234
512,3202553,Ibitirama,ES,172,73.63855,74.85,80.61525392737141,-5.765253927371418,False,81.97674418604652,-7.126744186046523,False,0.1938474607262858
513,2312106,Santana do Cariri,CE,172,89.48,80.0,90.55722185740727,-10.55722185740727,False,96.51162790697676,-16.511627906976756,False,0.0944277814259271
514,1600808,Vitória do Jari,AP,170,28.7,35.85,44.05996863935882,-8.20996863935882,False,35.88235294117647,-0.032352941176469585,False,0.5594003136064118
515,3115102,Cássia,MG,170,71.34765,72.14,79.32486715268726,-7.184867152687261,False,77.64705882352942,-5.5070588235294196,False,0.2067513284731273
516,2603504,Camocim de São Félix,PE,169,55.710003,59.74,62.7026336301424,-2.962633630142399,False,68.63905325443787,-8.899053254437867,False,0.372973663698576
517,2300150,Acarape,CE,168,78.14,78.41,79.01499457228651,-0.6049945722865147,False,80.95238095238095,-2.5423809523809524,False,0.2098500542771348
518,1720200,São Miguel do Tocantins,TO,165,26.979998,34.18,40.68905830096336,-6.5090583009633605,False,36.96969696969697,-2.789696969696969,False,0.5931094169903663
519,5108055,Terra Nova do Norte,MT,165,58.719997,62.25,66.48240815824707,-4.232408158247068,False,61.81818181818181,0.431818181818187,True,0.3351759184175293
520,4112801,Joaquim Távora,PR,165,85.53,80.0,81.10470841156464,-1.1047084115646442,False,85.45454545454545,-5.454545454545453,False,0.1889529158843537
521,2800670,Boquim,SE,164,24.866098,29.96,32.42797081949638,-2.4679708194963794,False,35.97560975609756,-6.015609756097561,False,0.6757202918050361
522,1714880,Nova Olinda,TO,164,25.450003,32.67,41.01027499160916,-8.340274991609157,False,42.07317073170731,-9.403170731707306,False,0.5898972500839085
523,3301157,Cardoso Moreira,RJ,163,31.94,38.93,39.65293631829241,-0.7229363182924118,False,36.19631901840491,2.733680981595093,True,0.6034706368170759
524,3114402,Carmo do Rio Claro,MG,163,63.200005,65.96,73.62968930146907,-7.669689301469077,False,68.71165644171779,-2.751656441717799,False,0.2637031069853093
525,4209607,Lauro Muller,SC,162,69.972595,66.04,68.15666562162006,-2.116665621620058,False,69.75308641975309,-3.7130864197530826,False,0.3184333437837994
526,3551900,Severínia,SP,161,42.14,48.16,54.52444149486634,-6.364441494866341,False,60.86956521739131,-12.709565217391315,False,0.4547555850513366
527,2708956,Senador Rui Palmeira,AL,159,51.900005,56.54,63.38428012423777,-6.84428012423777,False,57.23270440251572,-0.692704402515723,False,0.3661571987576223
528,2506905,Itabaiana,PB,158,28.54114,32.55,41.93143704412902,-9.381437044129022,False,53.79746835443038,-21.24746835443038,False,0.5806856295587098
529,5106299,Paranaíta,MT,158,60.69,63.88,66.49032452218273,-2.6103245221827294,False,79.74683544303798,-15.866835443037978,False,0.3350967547781727
530,2303006,Caridade,CE,157,96.73,80.0,96.04812879789641,-16.04812879789641,False,98.72611464968152,-18.72611464968152,False,0.0395187120210358
531,2906824,Canudos,BA,156,18.85,25.86,30.59837091608582,-4.73837091608582,False,30.12820512820512,-4.268205128205121,False,0.6940162908391417
532,2100501,Alto Parnaíba,MA,156,46.76,52.17,56.693714753554914,-4.523714753554913,False,52.56410256410257,-0.3941025641025675,False,0.4330628524644508
533,5004106,Guia Lopes da Laguna,MS,155,46.91,52.3,55.85608585224007,-3.5560858522400736,False,65.80645161290323,-13.506451612903234,False,0.4414391414775993
534,3101904,Alpinópolis,MG,155,42.26,48.26,66.86164977359252,-18.60164977359252,False,78.70967741935485,-30.44967741935485,False,0.3313835022640747
535,2805505,Poço Verde,SE,153,30.77,37.82,38.925232675854396,-1.1052326758543956,False,41.17647058823529,-3.3564705882352897,False,0.610747673241456
536,3527405,Lucélia,SP,152,64.53,67.06,68.69165033839893,-1.6316503383989271,False,68.42105263157895,-1.3610526315789429,False,0.3130834966160107
537,5208905,Goiás,GO,152,67.46,69.49,71.93449823072407,-2.4444982307240792,False,87.5,-18.010000000000005,False,0.2806550176927592
538,3169000,Tocantins,MG,152,58.370003,61.96,73.43326058841227,-11.473260588412266,False,71.05263157894737,-9.092631578947369,False,0.2656673941158773
539,3200169,Água Doce do Norte,ES,152,77.35,77.74,79.35128441394389,-1.611284413943892,False,81.57894736842105,-3.83894736842106,False,0.2064871558605611
540,3201704,Conceição do Castelo,ES,152,77.46,77.84,81.85346978258869,-4.013469782588686,False,84.21052631578947,-6.370526315789462,False,0.1814653021741131
541,2505105,Cuité,PB,151,50.66,55.49,56.013376306576035,-0.5233763065760328,False,62.913907284768214,-7.423907284768212,False,0.4398662369342396
542,2700201,Anadia,AL,151,53.44,57.84,64.59746570942927,-6.757465709429269,False,45.033112582781456,12.806887417218547,True,0.3540253429057073
543,3124005,Ervália,MG,151,54.479996,58.71,71.80843166011198,-13.098431660111977,False,85.43046357615894,-26.72046357615894,False,0.2819156833988803
544,2401206,Arês,RN,149,24.75,31.97,39.14841480915071,-7.178414809150709,False,31.54362416107382,0.42637583892618025,True,0.6085158519084929
545,3108909,Brazópolis,MG,149,50.86,55.66,69.69862886521508,-14.038628865215088,False,79.19463087248322,-23.53463087248322,False,0.3030137113478491
546,2204659,Ilha Grande,PI,148,39.89,46.17,48.23352519536573,-2.0635251953657274,False,33.783783783783775,12.386216216216226,True,0.5176647480463427
547,5204706,Campinorte,GO,144,73.78,74.74,75.79451158105634,-1.054511581056346,False,81.94444444444444,-7.204444444444448,False,0.2420548841894365
548,3108404,Botelhos,MG,144,70.55667,67.86,79.40114859013883,-11.541148590138832,False,84.72222222222221,-16.862222222222215,False,0.2059885140986117
549,4121802,Ribeirão Claro,PR,143,74.58,75.41,76.86476023720401,-1.4547602372040132,False,86.01398601398601,-10.603986013986017,False,0.2313523976279598
550,2904704,Buerarema,BA,140,24.27,31.49,33.49617820634072,-2.0061782063407243,False,28.57142857142857,2.918571428571429,True,0.6650382179365928
551,2705804,Olho d'Água do Casado,AL,139,34.23,41.05,43.44504552949398,-2.3950455294939843,False,35.97122302158273,5.078776978417267,True,0.5655495447050601
552,5207907,Flores de Goiás,GO,138,66.75,68.9,75.5009955966008,-6.6009955966007965,False,66.66666666666666,2.2333333333333485,True,0.2449900440339919
553,2202406,Capitão de Campos,PI,137,53.68,58.04,59.469033921964886,-1.429033921964887,False,54.01459854014598,4.025401459854017,True,0.4053096607803511
554,4312708,Nonoai,RS,136,53.3325,48.14,52.189731223291616,-4.049731223291616,False,44.85294117647059,3.2870588235294136,True,0.4781026877670838
555,3127008,Fronteira,MG,135,52.87,57.36,69.69933050216284,-12.339330502162838,False,76.29629629629629,-18.93629629629629,False,0.3030066949783716
556,4124806,São João,PR,134,87.03,80.0,81.42045737058801,-1.4204573705880108,False,87.31343283582089,-7.31343283582089,False,0.1857954262941199
557,4126504,Sertanópolis,PR,133,66.76,68.91,69.12532859088492,-0.21532859088492273,False,60.902255639097746,8.007744360902251,True,0.3087467140911508
558,4114005,Mamborê,PR,133,93.95,80.0,80.73412866788162,-0.7341286678816203,False,75.18796992481202,4.812030075187977,True,0.1926587133211837
559,1713304,Miranorte,TO,132,52.55,57.09,58.51814351044553,-1.4281435104455298,False,63.63636363636363,-6.54636363636363,False,0.4148185648955447
560,4112702,Jataizinho,PR,132,62.399998,65.3,66.31156554376314,-1.0115655437631403,False,61.36363636363637,3.9363636363636303,True,0.3368843445623686
561,5221700,Uruana,GO,132,75.58,76.25,79.41456672036928,-3.1645667203692796,False,97.72727272727272,-21.47727272727272,False,0.2058543327963072
562,3164605,São Sebastião do Oeste,MG,130,71.5,72.84,77.46104040105939,-4.621040401059389,False,76.92307692307693,-4.083076923076931,False,0.2253895959894061
563,4207908,Irineópolis,SC,129,71.82,73.1,74.20871866303233,-1.1087186630323345,False,79.84496124031007,-6.744961240310076,False,0.2579128133696767
564,5203559,Bonfinópolis,GO,123,58.03,61.67,64.81616743544876,-3.14616743544876,False,86.1788617886179,-24.508861788617892,False,0.3518383256455124
